"source_path","title","knowledge_action","knowledge_target","knowledge_type","knowledge_roles","provider_scope","canonical_source","current_status","requires_manual_review","reason","content_hash","reviewed_at"
"docs/refs/10_新仕様/72_Browser操作ツール実装仕様.md","Browser 操作ツール実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","b31a8552406cee5a131a39f6564893a784e505db49326efd267a659f52b35d28","2026-07-15"
"docs/refs/10_新仕様/73_STT高速化仕様.md","73 STT 高速化仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","33ad1d2e6ddf6dc729f32b7c3b35c7581177c560fde1240c83ef40e0f4a59cdd","2026-07-15"
"docs/refs/10_新仕様/74_Viewer音声直結LLM_Streaming仕様.md","74 Viewer 音声直結 LLM Streaming 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","21b05baf5c0ca71512a4ba5b94d7cbdb218647648d4f3b668dc464d4665318cd","2026-07-15"
"docs/refs/10_新仕様/75_Viewer音声直結LLM_Streaming実装作業仕様.md","75 Viewer 音声直結 LLM Streaming 実装作業仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","751eecb008148eed9a0d786bfebe7ab52993dfb76047de95ceae67e8e7c6a3a9","2026-07-15"
"docs/refs/10_新仕様/76_RenCrow_LLM_VDS_Macデプロイ仕様.md","76 RenCrow_LLM VDS — Mac デプロイ仕様（索引）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","4395824653fbf0addd24aa5592ed85b766a4256a3c35517f79501c9c6cf9d3c3","2026-07-15"
"docs/refs/10_新仕様/77_STT音声_LLM音声_命名と経路仕様.md","77 STT音声 / LLM音声 命名と経路仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","7927e4d2911141e128ccd748debe793f36e8457a0be4435ed0495c2005c48394","2026-07-15"
"docs/refs/10_新仕様/79_LLM音声_発話区間判定仕様.md","79 LLM音声 発話区間判定仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","56cdf2587f945dfc0f50e51defd8c8268ccb04a3a634d1027e95f3c2b1509b59","2026-07-15"
"docs/refs/10_新仕様/80_音声入力_同期非同期境界仕様.md","80 音声入力 同期 / 非同期境界仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","0202655cbaa83e2624090debf9689823d89ecdc16ed3c0ac9c0b1e6dfe0cf512","2026-07-15"
"docs/refs/10_新仕様/81_音声入力_同期非同期境界実装仕様.md","81 音声入力 同期 / 非同期境界 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","6223f3d217179ace27f10886e55af6fccb585cac60ce63a94f3fe1193acf416e","2026-07-15"
"docs/refs/10_新仕様/82_Claude_Code指示配置ガバナンス仕様.md","Claude Code 指示配置ガバナンス仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a26df392d51f5abd9335b2deaa9b3b6a6cb81eabac66878668c7e96462167be1","2026-07-15"
"docs/refs/10_新仕様/83_空き時間ジョブ実行基盤仕様.md","空き時間ジョブ実行基盤仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","72831ae67c04c3485cc58bbc564210e5bbf8aba9fb7c49f1ef4a3da1da1205c2","2026-07-15"
"docs/refs/10_新仕様/84_Subagent_Arena評価ループ仕様.md","Subagent Arena 評価ループ仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","efe705cc4e87b5e1ec424dcc848b5c01eafb1969525497f49a69bcce45e1f759","2026-07-15"
"docs/refs/10_新仕様/86_Search_Discovery_Browse_Evidence分離仕様.md","Search Discovery / Browse Evidence 分離仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","04006c1e01ecf2477593c627b750be215a58f638fa51db18bb599ed68d712d45","2026-07-15"
"docs/refs/10_新仕様/87_Local_Social_Archive_Memory仕様.md","Local Social Archive Memory 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","5585ce886a64b73ecde4e41fe438cc9a317a430e68bb4cbdc485e1804e972f61","2026-07-15"
"docs/refs/10_新仕様/88_Lumina_Bridge仕様.md","Lumina Bridge 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","cbd8cc676c8983b0ae1c974b83385ca7d475e7572287ffea7cfdb35902c5b647","2026-07-15"
"docs/refs/10_新仕様/89_RenCrow_Knowledge_Wiki運用仕様.md","RenCrow Knowledge Wiki 運用仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","33466782cf497fc7f44cc790cef4370d372e6a0676717048942b18b400db9c63","2026-07-15"
"docs/refs/10_新仕様/90_Runtime_Topology_Config仕様.md","Runtime Topology Config 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","8ed02a9a850e4161b54a7306f800cfa3da859ee96fa1924139e25cb94e4e61ff","2026-07-15"
"docs/refs/LLM運用/LLM/LLM仕様.md","LLM 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","2f1bf853a26d56b22e866b362ae4c958d09a227688cefbb729d335b6c34c12c5","2026-07-15"
"docs/refs/LLM運用/LLM/PromptBundle仕様.md","Prompt Bundle 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","93ed9d3e0cac14dc4ca6b4e44b55ca982fb7a1ec805a057a92327b48bca9f44b","2026-07-15"
"docs/refs/LLM運用/LLM/思考プロンプト自動適用システム仕様.md","思考プロンプト自動適用システム仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","6c004b9543801acc5fbcffc27540d1b341fdd0b4aa0cc0396d16bb29c5056d94","2026-07-15"
"docs/refs/LLM運用/サーバとクライアント/LLMメモリ監視API仕様.md","RenCrow向け LLMメモリ監視API仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","6460f7164dd3fed30f0e4e5c5047c3e8ed84f07653d1cf532c832de6c3afc1b4","2026-07-15"
"docs/refs/LLM運用/サーバとクライアント/LLM切り替え仕様.md","LLM 切り替え仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","9157f1044ce65ea0c34964009bfe211edb48f16fcdce2c267861f602d074b80f","2026-07-15"
"docs/refs/LLM運用/サーバとクライアント/MLX運用デーモン仕様.md","MLX 運用デーモン（Chat / Worker 常駐）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","6e5c7569a546d055a585c15472b99e918980d771dc14d2eb39f7475e148c4a8e","2026-07-15"
"docs/refs/LLM運用/サーバとクライアント/OpenAI互換API仕様.md","RenCrow OpenAI-Compatible MLX API","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","731a63fcd69569305c3bce2b4d75ff205c5aedba19bae3ea2c1a761ac4c2d45f","2026-07-15"
"docs/refs/LLM運用/サーバとクライアント/Viewer_LLM_Ops_Status仕様.md","LLM Ops `/v1/status` クライアント仕様（RenCrow Viewer向け）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","b7f4121ec66abd930b5ecf520c7bfb90a8f0722ed16e806b704c1a6410cecb8f","2026-07-15"
"docs/refs/LLM運用/サーバとクライアント/管理API_起動再起動仕様.md","クライアント用 LLM 起動・再起動仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a2e6ccbac6559aadb60741feac0b310bb8c2bf1f9ffa5c575a38f4ca082cdb36","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/STT/CLIENT_TDD仕様.md","Client TDD仕様（RenCrow_STT）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","5e123f17ab5b57c06501ea89e1b533d3b690db114a7a7a359465df1f9bb2369a","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/STT/chat_stt_request_20260426/03_STT仕様.md","RenCrow_STT 仕様要点（運用・責務）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","df4946cdc185ba9e428ca853a5d7791dd5b8abf388399baba80529c369891601","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/STT/仕様.md","RenCrow_STT 仕様（AUDIO_Client向け）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a741b06a22d593014d4cbd954f1a345573e5e71e443e8a5f4cf564ec9a89de7b","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/STT/実装仕様.md","RenCrow_STT 実装仕様（AUDIO_Client向け）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","cc81ef09243d6f8163e71f0b31c82543179d8228cb54d41ad26fd30ff5aeb66c","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/TTS/ChatAudioSync仕様.md","ChatAudioSync 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","56699a918888a93b22d702673779ddab8ac4aa5f41f8c4c2c4d04b7eed0053e1","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/TTS/handover/chat_tts_request_20260426/03_TTS仕様.md","TTS仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","0f296783ca3e7ff59eaead79a58a1f3098b7a745de26fbe8a03096105c42e927","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/TTS/仕様.md","TTS 仕様（正本エントリ）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","ad3ce5c763eb9d3986a0ae9f1fbe60eaebbaabad8526c387f3717b01fe2e9228","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Client仕様/TTS/実装仕様.md","TTS 実装仕様（正本）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","2812d9460ffd6e171a6a06499fdb15de80200be27db99b34eab040db07df96ea","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Server仕様/STT/STT_ノイズ抑制・誤り訂正仕様.md","STT_ノイズ抑制・誤り訂正仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","bab9898d2b147594e0d64db9daca507a262196856eba6901e1d8846bc99f4ba4","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Server仕様/STT/STT仕様.md","STT仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","82f2300aff57b2a76196b73d37873bd2ae7ddf035c57fa132f236d09bbceca21","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Server仕様/STT/STT実装仕様.md","STT実装仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","0ca20972866956c13eda35b21a986816a36d6e137359629794ac841f1660dcee","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Server仕様/TTS/TTS仕様.md","TTS仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a4d063c3243d8dae067fdaa24518f7a6d425348869406baa572cd8e6aefad8c7","2026-07-15"
"docs/refs/STT_TTS/AUDIO_Server仕様/TTS/TTS実装仕様.md","TTS実装仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a2ce25aa4fc13e1399c557af6a615a2dd802ebf23f41f1a50518aad067a40f57","2026-07-15"
"docs/refs/STT_TTS/IrodoriTTS_HTTP_API仕様.md","Irodori-TTS HTTP API Specification","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","0763139f89cd3d3a86ba1f588bc1956f4c33f54daadacc6c8d762bbe2f0f16c3","2026-07-15"
"docs/refs/STT_TTS/IrodoriTTS_Worker仕様.md","IrodoriTTS Worker 仕様書","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","29ebeb2c7a32c8774a123922c5ae6abeaffad4c2d4a221ef431f4fd73fa7332b","2026-07-15"
"docs/refs/STT_TTS/MacBook207_STT管理仕様.md","MacBook207 STT 管理仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","d6a71f7193df828eeb8153a685df9d4a37045b6d572e96b3d5dddd4c8c316e55","2026-07-15"
"docs/refs/STT_TTS/RenCrow_TTS_仕様.md","RenCrow_TTS 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","bd547baf0aec7caf461aae4f72162f2d1f118b819e370008e451bccd757798e9","2026-07-15"
"docs/refs/STT_TTS/SBV2_サーバ仕様.md","SBV2 TTSサーバ 利用仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","e4590ecded741845ffe6e2c63e2aef2a383f1df2d927c41bba70453df85a3fef","2026-07-15"
"docs/refs/STT_TTS/SST仕様.md","RenCrow Mac向け低遅延STT仕様  ","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","263b3221c1e25588515e95ab0a951da9f05a973e6197feba544c0f44c7ab23c4","2026-07-15"
"docs/refs/STT_TTS/STT_Finalizer仕様.md","STT Finalizer仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","6524e6d9445e727d9e6c5c15155d9584d4cf34bb9cd5de37f418ca26b2a4e41d","2026-07-15"
"docs/refs/STT_TTS/STT_Remote_HTTPS仕様.md","RenCrow STT Remote HTTPS 利用仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","38f5956fa9dd49ee733a72141755303dc66a3f3ee013e08082a72c17941eb99a","2026-07-15"
"docs/refs/STT_TTS/STT_Streaming_Client仕様.md","RenCrow STT Streaming Client 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","d95a0b13e174b3f1baad68467f576098466549ed3e202a24b039fdd783b6036c","2026-07-15"
"docs/refs/STT_TTS/STT_ゴールデンテストデータセット仕様.md","STT ゴールデンテストデータセット仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","dc4fb645d08d0f4e09a0b466be25354d9bd24d9e6ff15a3d3a731d08e31968cd","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Client仕様/STT/STT_ノイズ抑制・誤り訂正仕様.md","STT_ノイズ抑制・誤り訂正仕様（AUDIO_Client仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","1749b2e1a43272e3e4f1f5ab9f7c2985d3bda33bf6ba0a50d953b7bc2e9109b7","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Client仕様/STT/STT仕様.md","STT仕様（AUDIO_Client仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","1731af196ac0803073d0a0a9e360547bf743612bab0cf349ff6e3e00997dcdb8","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Client仕様/TTS/TTS仕様.md","TTS仕様（AUDIO_Client仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","5c29cdd697e673a5c4650e15a69e2a63dc5a1ef37488bdb37fdc89160331a854","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Server仕様/STT/STT_Client-Serverリクエスト実装仕様.md","STT Client-Serverリクエスト実装仕様（AUDIO_Client仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","f86297f1746d55362b050d6434f9f92ee3844604cae6230edbfcf621ace3d50c","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Server仕様/STT/STT_ノイズ抑制・誤り訂正仕様.md","STT_ノイズ抑制・誤り訂正仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","bab9898d2b147594e0d64db9daca507a262196856eba6901e1d8846bc99f4ba4","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Server仕様/STT/STT仕様.md","STT仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","82f2300aff57b2a76196b73d37873bd2ae7ddf035c57fa132f236d09bbceca21","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Server仕様/STT/STT実装仕様.md","STT実装仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","eb96c3d375b845a7a5ba7b8628e0258f8f0d501fc1d8cd75da11b31ce44c7739","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Server仕様/TTS/TTS仕様.md","TTS仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","4def78cdbc117842abb962b43cf303413332e9e5768a4288d47e42cf0e0d0c65","2026-07-15"
"docs/refs/STT_TTS/tmp/AUDIO_Server仕様/TTS/TTS実装仕様.md","TTS実装仕様（AUDIO_Server仕様）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","11b017115495161359ccce6ce8e9488ad4c908e9d632f489d47ba657810567da","2026-07-15"
"docs/refs/株式/10_執行アルゴリズム設計.md","10_執行アルゴリズム設計.md","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","9b745ff9cc10b88686ecd0e98a903402ead6adf98a213b632ec5657670f03722","2026-07-15"
"docs/調査/20260715_170940_RenCrow_CORE_codebase-map/アーキテクチャ総合.md","RenCrow_CORE アーキテクチャ総合","distill","candidate:architecture-evidence","module","worker,coder","local_only","docs/調査/20260715_170940_RenCrow_CORE_codebase-map/アーキテクチャ総合.md","snapshot","yes","現行codeで再検証し、ownershipと結合点だけを蒸留する","6d0b8a9105322f4d872cb22c322f51ed05f490ad285615c53c71457bc3caa765","2026-07-15"
"docs/調査/20260715_170940_RenCrow_CORE_codebase-map/ギャップ分析.md","RenCrow_CORE ギャップ分析","distill","candidate:architecture-evidence","module","worker,coder","local_only","docs/調査/20260715_170940_RenCrow_CORE_codebase-map/ギャップ分析.md","snapshot","yes","現行codeで再検証し、ownershipと結合点だけを蒸留する","55061159e4878dbde23b2a4733f63c0c6247aaff55ee4c54c18631715a8a66b5","2026-07-15"
"docs/調査/20260715_170940_RenCrow_CORE_codebase-map/トレーサビリティマトリクス.md","RenCrow_CORE トレーサビリティマトリクス","distill","candidate:architecture-evidence","module","worker,coder","local_only","docs/調査/20260715_170940_RenCrow_CORE_codebase-map/トレーサビリティマトリクス.md","snapshot","yes","現行codeで再検証し、ownershipと結合点だけを蒸留する","04769c0b0986b93f3290ab1282e8001c4b97406974fce6ba68e3707fa4aa60e1","2026-07-15"
"docs/調査/20260715_170940_RenCrow_CORE_codebase-map/ユースケース逆引き.md","RenCrow_CORE ユースケース逆引き","distill","candidate:architecture-evidence","module","worker,coder","local_only","docs/調査/20260715_170940_RenCrow_CORE_codebase-map/ユースケース逆引き.md","snapshot","yes","現行codeで再検証し、ownershipと結合点だけを蒸留する","81e6ab230078cfe5737618acfacc248c28884292ced4e3e02b36262dd64dbf2f","2026-07-15"
"docs/調査/20260715_170940_RenCrow_CORE_codebase-map/リスク分析.md","RenCrow_CORE リスク分析","distill","candidate:architecture-evidence","module","worker,coder","local_only","docs/調査/20260715_170940_RenCrow_CORE_codebase-map/リスク分析.md","snapshot","yes","現行codeで再検証し、ownershipと結合点だけを蒸留する","1b2020ab4bbc4f78d2cbdd2fa6331f007fe34422000febc06f43f1f0f767f631","2026-07-15"
"docs/調査/20260715_170940_RenCrow_CORE_codebase-map/結合ポイントマップ.md","RenCrow_CORE 結合ポイントマップ","distill","candidate:architecture-evidence","module","worker,coder","local_only","docs/調査/20260715_170940_RenCrow_CORE_codebase-map/結合ポイントマップ.md","snapshot","yes","現行codeで再検証し、ownershipと結合点だけを蒸留する","32b917a758093ed3df8e22b06c6f8a3d23d82a7ec19bfe71949cbb33be865488","2026-07-15"
"docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/01_最新の全体仕様.md","最新の全体仕様","distill","candidate:verified-current-state","spec","worker,coder","local_only","docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/01_最新の全体仕様.md","verified_snapshot","yes","2026-07-15検証済み分類から、最新状態の要点だけを蒸留する","1c5c0bd2b33877cbc947b8a17ac7f61290f7f666f1292c7ff494179a8d696836","2026-07-15"
"docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/02_実装済み仕様.md","実装済み仕様","distill","candidate:verified-current-state","spec","worker,coder","local_only","docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/02_実装済み仕様.md","verified_snapshot","yes","2026-07-15検証済み分類から、最新状態の要点だけを蒸留する","30051a8215c5c30a5da3b00c1b112c353f2a38a821a400a2caca27841a5225eb","2026-07-15"
"docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/03_未実装仕様.md","未実装仕様","distill","candidate:verified-current-state","spec","worker,coder","local_only","docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/03_未実装仕様.md","verified_snapshot","yes","2026-07-15検証済み分類から、最新状態の要点だけを蒸留する","c3efc968af0dacf3e61734f4f15d5892a3d133295211788feb1c87ab09e3e51b","2026-07-15"
"docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/04_古い仕様・不採用・要再確認.md","古い仕様・不採用・要再確認","distill","candidate:verified-current-state","spec","worker,coder","local_only","docs/調査/20260715_173541_RenCrow_CORE_仕様再整理/04_古い仕様・不採用・要再確認.md","verified_snapshot","yes","2026-07-15検証済み分類から、最新状態の要点だけを蒸留する","20ffb942275eb8b06dd34aca92f1c8c958b80d735aa375b055f2c2652e5ea557","2026-07-15"
